country,CountryCode,Date,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings,H7_Vaccination policy,H8M_Protection of elderly people,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
South Korea,KOR,20210401,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.1,58.33,58.96,63.81,25.0
South Korea,KOR,20210402,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.11,58.33,58.96,63.81,25.0
South Korea,KOR,20210403,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.11,58.33,58.96,63.81,25.0
South Korea,KOR,20210404,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.11,58.33,58.96,63.81,25.0
South Korea,KOR,20210405,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.12,58.33,58.96,63.81,25.0
South Korea,KOR,20210406,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.13,58.33,58.96,63.81,25.0
South Korea,KOR,20210407,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.15,58.33,58.96,63.81,25.0
South Korea,KOR,20210408,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.18,58.33,58.96,63.81,25.0
South Korea,KOR,20210409,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.19,58.33,58.96,63.81,25.0
South Korea,KOR,20210410,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.2,58.33,58.96,63.81,25.0
South Korea,KOR,20210411,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.2,58.33,58.96,63.81,25.0
South Korea,KOR,20210412,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.21,58.33,58.96,63.81,25.0
South Korea,KOR,20210413,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.21,58.33,58.96,63.81,25.0
South Korea,KOR,20210414,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.21,58.33,58.96,63.81,25.0
South Korea,KOR,20210415,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.21,58.33,58.96,63.81,25.0
South Korea,KOR,20210416,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.22,58.33,58.96,63.81,25.0
South Korea,KOR,20210417,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.22,58.33,58.96,63.81,25.0
South Korea,KOR,20210418,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.22,58.33,58.96,63.81,25.0
South Korea,KOR,20210419,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.22,58.33,58.96,63.81,25.0
South Korea,KOR,20210420,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.22,58.33,58.96,63.81,25.0
South Korea,KOR,20210421,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.22,58.33,58.96,63.81,25.0
South Korea,KOR,20210422,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.26,58.33,58.96,63.81,25.0
South Korea,KOR,20210423,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.3,58.33,61.04,66.19,25.0
South Korea,KOR,20210424,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.31,58.33,61.04,66.19,25.0
South Korea,KOR,20210425,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.31,58.33,61.04,66.19,25.0
South Korea,KOR,20210426,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.35,58.33,61.04,66.19,25.0
South Korea,KOR,20210427,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.4,58.33,61.04,66.19,25.0
South Korea,KOR,20210428,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.44,58.33,61.04,66.19,25.0
South Korea,KOR,20210429,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.49,58.33,61.04,66.19,25.0
South Korea,KOR,20210430,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.55,58.33,61.04,66.19,25.0
South Korea,KOR,20210501,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.57,58.33,61.04,66.19,25.0
South Korea,KOR,20210502,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.57,58.33,61.04,66.19,25.0
South Korea,KOR,20210503,1.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.63,52.78,57.92,62.62,25.0
South Korea,KOR,20210504,1.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.69,52.78,57.92,62.62,25.0
South Korea,KOR,20210505,1.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.74,52.78,57.92,62.62,25.0
South Korea,KOR,20210506,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,0.88,50.0,56.35,60.83,25.0
South Korea,KOR,20210507,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.02,50.0,56.35,60.83,25.0
South Korea,KOR,20210508,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.07,50.0,56.35,60.83,25.0
South Korea,KOR,20210509,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.08,50.0,56.35,60.83,25.0
South Korea,KOR,20210510,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.23,50.0,56.35,60.83,25.0
South Korea,KOR,20210511,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.38,50.0,56.35,60.83,25.0
South Korea,KOR,20210512,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.53,50.0,56.35,60.83,25.0
South Korea,KOR,20210513,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.67,50.0,56.35,60.83,25.0
South Korea,KOR,20210514,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.82,50.0,56.35,60.83,25.0
South Korea,KOR,20210515,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.88,50.0,56.35,60.83,25.0
South Korea,KOR,20210516,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.89,50.0,56.35,60.83,25.0
South Korea,KOR,20210517,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.08,50.0,56.35,60.83,25.0
South Korea,KOR,20210518,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.34,50.0,56.35,60.83,25.0
South Korea,KOR,20210519,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.52,50.0,56.35,60.83,25.0
South Korea,KOR,20210520,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.91,50.0,56.35,60.83,25.0
South Korea,KOR,20210521,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.33,50.0,56.35,60.83,25.0
South Korea,KOR,20210522,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.4,50.0,56.35,60.83,25.0
South Korea,KOR,20210523,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.41,50.0,56.35,60.83,25.0
South Korea,KOR,20210524,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.6,50.0,56.35,60.83,25.0
South Korea,KOR,20210525,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.78,50.0,56.35,60.83,25.0
South Korea,KOR,20210526,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.91,50.0,56.35,60.83,25.0
South Korea,KOR,20210527,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.02,50.0,56.35,60.83,25.0
South Korea,KOR,20210528,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.14,50.0,56.35,60.83,25.0
South Korea,KOR,20210529,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.16,50.0,56.35,60.83,25.0
