country,date,new_cases,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,stringency_index,reproduction_rate,positive_rate,tests_per_case,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,population
United Kingdom,2024-01-22,6643.0,949.0,13.919178,0.0,,,,,,,,68179315.0
United Kingdom,2024-01-23,0.0,949.0,13.919178,0.0,,,,,,,,68179315.0
United Kingdom,2024-01-24,0.0,949.0,13.919178,0.0,,,,,,,,68179315.0
United Kingdom,2024-01-25,0.0,949.0,13.919178,0.0,,,,,,,,68179315.0
United Kingdom,2024-01-26,0.0,949.0,13.919178,0.0,,,,,,,,68179315.0
United Kingdom,2024-01-27,0.0,949.0,13.919178,0.0,,,,,,,,68179315.0
United Kingdom,2024-01-28,0.0,949.0,13.919178,0.0,,,,,,,,68179315.0
United Kingdom,2024-01-29,5190.0,741.4286,10.874685,0.0,,,,,,,,68179315.0
United Kingdom,2024-01-30,0.0,741.4286,10.874685,0.0,,,,,,,,68179315.0
United Kingdom,2024-01-31,0.0,741.4286,10.874685,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-01,0.0,741.4286,10.874685,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-02,0.0,741.4286,10.874685,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-03,0.0,741.4286,10.874685,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-04,0.0,741.4286,10.874685,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-05,4091.0,584.4286,8.571934,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-06,0.0,584.4286,8.571934,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-07,0.0,584.4286,8.571934,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-08,0.0,584.4286,8.571934,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-09,0.0,584.4286,8.571934,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-10,0.0,584.4286,8.571934,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-11,0.0,584.4286,8.571934,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-12,2885.0,412.14285,6.044984,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-13,0.0,412.14285,6.044984,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-14,0.0,412.14285,6.044984,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-15,0.0,412.14285,6.044984,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-16,0.0,412.14285,6.044984,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-17,0.0,412.14285,6.044984,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-18,0.0,412.14285,6.044984,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-19,1991.0,284.42856,4.171772,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-20,0.0,284.42856,4.171772,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-21,0.0,284.42856,4.171772,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-22,0.0,284.42856,4.171772,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-23,0.0,284.42856,4.171772,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-24,0.0,284.42856,4.171772,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-25,0.0,284.42856,4.171772,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-26,1577.0,225.28572,3.3043118,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-27,0.0,225.28572,3.3043118,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-28,0.0,225.28572,3.3043118,0.0,,,,,,,,68179315.0
United Kingdom,2024-02-29,0.0,225.28572,3.3043118,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-01,0.0,225.28572,3.3043118,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-02,0.0,225.28572,3.3043118,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-03,0.0,225.28572,3.3043118,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-04,1620.0,231.42857,3.3944104,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-05,0.0,231.42857,3.3944104,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-06,0.0,231.42857,3.3944104,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-07,0.0,231.42857,3.3944104,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-08,0.0,231.42857,3.3944104,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-09,0.0,231.42857,3.3944104,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-10,0.0,231.42857,3.3944104,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-11,1737.0,248.14285,3.6395621,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-12,0.0,248.14285,3.6395621,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-13,0.0,248.14285,3.6395621,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-14,0.0,248.14285,3.6395621,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-15,0.0,248.14285,3.6395621,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-16,0.0,248.14285,3.6395621,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-17,0.0,248.14285,3.6395621,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-18,1512.0,216.0,3.1681163,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-19,0.0,216.0,3.1681163,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-20,0.0,216.0,3.1681163,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-21,0.0,216.0,3.1681163,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-22,0.0,216.0,3.1681163,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-23,0.0,216.0,3.1681163,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-24,0.0,216.0,3.1681163,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-25,1463.0,209.0,3.065446,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-26,0.0,209.0,3.065446,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-27,0.0,209.0,3.065446,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-28,0.0,209.0,3.065446,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-29,0.0,209.0,3.065446,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-30,0.0,209.0,3.065446,0.0,,,,,,,,68179315.0
United Kingdom,2024-03-31,0.0,209.0,3.065446,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-01,1582.0,226.0,3.3147883,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-02,0.0,226.0,3.3147883,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-03,0.0,226.0,3.3147883,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-04,0.0,226.0,3.3147883,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-05,0.0,226.0,3.3147883,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-06,0.0,226.0,3.3147883,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-07,0.0,226.0,3.3147883,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-08,1492.0,213.14285,3.12621,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-09,0.0,213.14285,3.12621,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-10,0.0,213.14285,3.12621,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-11,0.0,213.14285,3.12621,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-12,0.0,213.14285,3.12621,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-13,0.0,213.14285,3.12621,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-14,0.0,213.14285,3.12621,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-15,1641.0,234.42857,3.438412,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-16,0.0,234.42857,3.438412,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-17,0.0,234.42857,3.438412,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-18,0.0,234.42857,3.438412,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-19,0.0,234.42857,3.438412,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-20,0.0,234.42857,3.438412,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-21,0.0,234.42857,3.438412,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-22,2063.0,294.7143,4.3226347,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-23,0.0,294.7143,4.3226347,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-24,0.0,294.7143,4.3226347,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-25,0.0,294.7143,4.3226347,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-26,0.0,294.7143,4.3226347,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-27,0.0,294.7143,4.3226347,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-28,0.0,294.7143,4.3226347,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-29,2869.0,409.85715,6.011459,0.0,,,,,,,,68179315.0
United Kingdom,2024-04-30,0.0,409.85715,6.011459,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-01,0.0,409.85715,6.011459,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-02,0.0,409.85715,6.011459,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-03,0.0,409.85715,6.011459,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-04,0.0,409.85715,6.011459,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-05,0.0,409.85715,6.011459,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-06,2964.0,423.42856,6.2105136,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-07,0.0,423.42856,6.2105136,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-08,0.0,423.42856,6.2105136,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-09,0.0,423.42856,6.2105136,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-10,0.0,423.42856,6.2105136,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-11,0.0,423.42856,6.2105136,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-12,0.0,423.42856,6.2105136,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-13,2613.0,373.2857,5.475058,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-14,0.0,373.2857,5.475058,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-15,0.0,373.2857,5.475058,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-16,0.0,373.2857,5.475058,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-17,0.0,373.2857,5.475058,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-18,0.0,373.2857,5.475058,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-19,0.0,373.2857,5.475058,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-20,2308.0,329.7143,4.835987,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-21,0.0,329.7143,4.835987,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-22,0.0,329.7143,4.835987,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-23,0.0,329.7143,4.835987,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-24,0.0,329.7143,4.835987,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-25,0.0,329.7143,4.835987,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-26,0.0,329.7143,4.835987,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-27,2432.0,347.42856,5.095806,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-28,0.0,347.42856,5.095806,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-29,0.0,347.42856,5.095806,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-30,0.0,347.42856,5.095806,0.0,,,,,,,,68179315.0
United Kingdom,2024-05-31,0.0,347.42856,5.095806,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-01,0.0,347.42856,5.095806,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-02,0.0,347.42856,5.095806,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-03,2906.0,415.14285,6.0889854,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-04,0.0,415.14285,6.0889854,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-05,0.0,415.14285,6.0889854,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-06,0.0,415.14285,6.0889854,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-07,0.0,415.14285,6.0889854,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-08,0.0,415.14285,6.0889854,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-09,0.0,415.14285,6.0889854,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-10,3882.0,554.5714,8.134013,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-11,0.0,554.5714,8.134013,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-12,0.0,554.5714,8.134013,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-13,0.0,554.5714,8.134013,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-14,0.0,554.5714,8.134013,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-15,0.0,554.5714,8.134013,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-16,0.0,554.5714,8.134013,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-17,4894.0,699.1429,10.254472,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-18,0.0,699.1429,10.254472,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-19,0.0,699.1429,10.254472,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-20,0.0,699.1429,10.254472,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-21,0.0,699.1429,10.254472,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-22,0.0,699.1429,10.254472,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-23,0.0,699.1429,10.254472,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-24,4912.0,701.7143,10.292188,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-25,0.0,701.7143,10.292188,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-26,0.0,701.7143,10.292188,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-27,0.0,701.7143,10.292188,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-28,0.0,701.7143,10.292188,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-29,0.0,701.7143,10.292188,0.0,,,,,,,,68179315.0
United Kingdom,2024-06-30,0.0,701.7143,10.292188,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-01,4847.0,692.4286,10.155992,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-02,0.0,692.4286,10.155992,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-03,0.0,692.4286,10.155992,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-04,0.0,692.4286,10.155992,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-05,0.0,692.4286,10.155992,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-06,0.0,692.4286,10.155992,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-07,0.0,692.4286,10.155992,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-08,5366.0,766.5714,11.243461,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-09,0.0,766.5714,11.243461,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-10,0.0,766.5714,11.243461,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-11,0.0,766.5714,11.243461,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-12,0.0,766.5714,11.243461,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-13,0.0,766.5714,11.243461,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-14,0.0,766.5714,11.243461,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-15,5206.0,743.7143,10.90821,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-16,0.0,743.7143,10.90821,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-17,0.0,743.7143,10.90821,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-18,0.0,743.7143,10.90821,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-19,0.0,743.7143,10.90821,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-20,0.0,743.7143,10.90821,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-21,0.0,743.7143,10.90821,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-22,4265.0,609.2857,8.936519,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-23,0.0,609.2857,8.936519,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-24,0.0,609.2857,8.936519,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-25,0.0,609.2857,8.936519,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-26,0.0,609.2857,8.936519,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-27,0.0,609.2857,8.936519,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-28,0.0,609.2857,8.936519,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-29,3558.0,508.2857,7.455131,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-30,0.0,508.2857,7.455131,0.0,,,,,,,,68179315.0
United Kingdom,2024-07-31,0.0,508.2857,7.455131,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-01,0.0,508.2857,7.455131,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-02,0.0,508.2857,7.455131,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-03,0.0,508.2857,7.455131,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-04,0.0,508.2857,7.455131,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-05,2651.0,378.7143,5.5546803,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-06,0.0,378.7143,5.5546803,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-07,0.0,378.7143,5.5546803,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-08,0.0,378.7143,5.5546803,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-09,0.0,378.7143,5.5546803,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-10,0.0,378.7143,5.5546803,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-11,0.0,378.7143,5.5546803,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-12,2269.0,324.14285,4.7542696,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-13,0.0,324.14285,4.7542696,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-14,0.0,324.14285,4.7542696,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-15,0.0,324.14285,4.7542696,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-16,0.0,324.14285,4.7542696,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-17,0.0,324.14285,4.7542696,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-18,0.0,324.14285,4.7542696,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-19,2068.0,295.42856,4.3331113,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-20,0.0,295.42856,4.3331113,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-21,0.0,295.42856,4.3331113,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-22,0.0,295.42856,4.3331113,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-23,0.0,295.42856,4.3331113,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-24,0.0,295.42856,4.3331113,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-25,0.0,295.42856,4.3331113,0.0,,,,,,,,68179315.0
United Kingdom,2024-08-26,2280.0,325.7143,4.7773185,0.0,,,,,,,,68179315.0
